0.166667, 0.166667, 0.166667, 0.166667, 0.166667, 0.166667
0.143955, 0.128484, 0.201213, 0.149819, 0.175048, 0.201482
0.143955, 0.128484, 0.201213, 0.149819, 0.175048, 0.201482
0.0881824, 0.103271, 0.182406, 0.254942, 0.216248, 0.15495
0.0881824, 0.103271, 0.182406, 0.254942, 0.216248, 0.15495
0.0881824, 0.103271, 0.182406, 0.254942, 0.216248, 0.15495
0.106907, 0.160571, 0.170095, 0.291178, 0.132192, 0.139057
0.0252552, 0.10307, 0.263053, 0.366517, 0.166726, 0.0753789
0.0252552, 0.10307, 0.263053, 0.366517, 0.166726, 0.0753789
0.106118, 0.151223, 0.216539, 0.287023, 0.129465, 0.109631
0.106118, 0.151223, 0.216539, 0.287023, 0.129465, 0.109631
0.156013, 0.202387, 0.129278, 0.348912, 0.0404867, 0.122923
0.132528, 0.264381, 0.207621, 0.250293, 0.0648281, 0.080349
0.178669, 0.205895, 0.235535, 0.207278, 0.00686809, 0.165753
0.138701, 0.246404, 0.206118, 0.217008, 0.0450176, 0.146751
0.138701, 0.246404, 0.206118, 0.217008, 0.0450176, 0.146751
0.138701, 0.246404, 0.206118, 0.217008, 0.0450176, 0.146751
0.138701, 0.246404, 0.206118, 0.217008, 0.0450176, 0.146751
0.138701, 0.246404, 0.206118, 0.217008, 0.0450176, 0.146751
0.157659, 0.230073, 0.283812, 0.148619, 0, 0.179838
0.157659, 0.230073, 0.283812, 0.148619, 0, 0.179838
0.157659, 0.230073, 0.283812, 0.148619, 0, 0.179838
0.103457, 0.160772, 0.297017, 0.241585, 0.0389075, 0.158262
0.103457, 0.160772, 0.297017, 0.241585, 0.0389075, 0.158262
0.148898, 0.212527, 0.276053, 0.235309, 0.0468622, 0.0803504
0.148898, 0.212527, 0.276053, 0.235309, 0.0468622, 0.0803504
0.148898, 0.212527, 0.276053, 0.235309, 0.0468622, 0.0803504
0.164503, 0.21605, 0.276701, 0.198141, 0.0903369, 0.0542688
0.164503, 0.21605, 0.276701, 0.198141, 0.0903369, 0.0542688
0.17575, 0.254221, 0.275268, 0.158037, 0.0671394, 0.0695854
0.0911581, 0.225123, 0.285937, 0.235928, 0.0423088, 0.119546
0.108286, 0.201157, 0.289529, 0.265532, 0, 0.135496
0.042517, 0.232142, 0.251564, 0.29529, 0, 0.178488
0.0607034, 0.188589, 0.221193, 0.294132, 0.0288759, 0.206506
0.0607034, 0.188589, 0.221193, 0.294132, 0.0288759, 0.206506
0.0607034, 0.188589, 0.221193, 0.294132, 0.0288759, 0.206506
0.0607034, 0.188589, 0.221193, 0.294132, 0.0288759, 0.206506
